WARNING: TMPDIR not set; if /tmp is unavailable, set TMPDIR=$PWD/.tmp
TensorBoard logging enabled. Run: tensorboard --logdir=runs/triangle_fill_v21a_gnn_full_obs/tensorboard
update=  900 mean_rew=-1.0116 rollout_s=26.99 update_s=79.42 formation_loss=0.726 spacing_loss=0.163 lattice_loss=0.013 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.489 triangularity=0.272 boundary_triangularity=0.272 boundary_peak_count=1.561 boundary_corner_score=0.406 boundary_straightness=0.240 triangle_shape_score=0.304 collision_mean=0.001 action_mean=0.744 sinkhorn_entropy=1.089 speed_mean=0.007 ent_coef=0.0475 act_frac=[STOP 0.26, LEFT 0.25, RIGHT 0.26, STRAIGHT 0.24]
update=  910 mean_rew=-2.1563 rollout_s=26.82 update_s=79.43 formation_loss=0.733 spacing_loss=0.733 lattice_loss=0.020 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.485 triangularity=0.351 boundary_triangularity=0.351 boundary_peak_count=1.572 boundary_corner_score=0.416 boundary_straightness=0.269 triangle_shape_score=0.350 collision_mean=0.000 action_mean=0.759 sinkhorn_entropy=1.076 speed_mean=0.007 ent_coef=0.0472 act_frac=[STOP 0.24, LEFT 0.25, RIGHT 0.27, STRAIGHT 0.24]
update=  920 mean_rew=-1.1267 rollout_s=27.13 update_s=79.54 formation_loss=0.709 spacing_loss=0.231 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.498 triangularity=0.301 boundary_triangularity=0.301 boundary_peak_count=1.647 boundary_corner_score=0.443 boundary_straightness=0.264 triangle_shape_score=0.334 collision_mean=0.001 action_mean=0.748 sinkhorn_entropy=1.063 speed_mean=0.007 ent_coef=0.0468 act_frac=[STOP 0.25, LEFT 0.27, RIGHT 0.24, STRAIGHT 0.24]
update=  930 mean_rew=-1.7691 rollout_s=32.21 update_s=78.81 formation_loss=0.771 spacing_loss=0.517 lattice_loss=0.018 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.467 triangularity=0.286 boundary_triangularity=0.286 boundary_peak_count=1.426 boundary_corner_score=0.359 boundary_straightness=0.261 triangle_shape_score=0.302 collision_mean=0.000 action_mean=0.758 sinkhorn_entropy=1.133 speed_mean=0.007 ent_coef=0.0465 act_frac=[STOP 0.24, LEFT 0.26, RIGHT 0.25, STRAIGHT 0.25]
update=  940 mean_rew=-1.4122 rollout_s=26.96 update_s=80.22 formation_loss=0.699 spacing_loss=0.380 lattice_loss=0.015 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.501 triangularity=0.321 boundary_triangularity=0.321 boundary_peak_count=1.743 boundary_corner_score=0.482 boundary_straightness=0.268 triangle_shape_score=0.356 collision_mean=0.000 action_mean=0.742 sinkhorn_entropy=1.054 speed_mean=0.007 ent_coef=0.0461 act_frac=[STOP 0.26, LEFT 0.27, RIGHT 0.23, STRAIGHT 0.25]
update=  950 mean_rew=-1.1923 rollout_s=32.39 update_s=79.17 formation_loss=0.749 spacing_loss=0.238 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.476 triangularity=0.224 boundary_triangularity=0.224 boundary_peak_count=1.429 boundary_corner_score=0.360 boundary_straightness=0.232 triangle_shape_score=0.267 collision_mean=0.000 action_mean=0.737 sinkhorn_entropy=1.162 speed_mean=0.007 ent_coef=0.0457 act_frac=[STOP 0.26, LEFT 0.24, RIGHT 0.24, STRAIGHT 0.26]
update=  960 mean_rew=-1.5976 rollout_s=26.74 update_s=79.65 formation_loss=0.715 spacing_loss=0.463 lattice_loss=0.018 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.494 triangularity=0.355 boundary_triangularity=0.355 boundary_peak_count=1.598 boundary_corner_score=0.421 boundary_straightness=0.269 triangle_shape_score=0.353 collision_mean=0.000 action_mean=0.752 sinkhorn_entropy=1.068 speed_mean=0.007 ent_coef=0.0454 act_frac=[STOP 0.25, LEFT 0.26, RIGHT 0.26, STRAIGHT 0.23]
update=  970 mean_rew=-0.8898 rollout_s=27.39 update_s=79.33 formation_loss=0.709 spacing_loss=0.109 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.496 triangularity=0.236 boundary_triangularity=0.236 boundary_peak_count=1.524 boundary_corner_score=0.400 boundary_straightness=0.236 triangle_shape_score=0.285 collision_mean=0.001 action_mean=0.753 sinkhorn_entropy=1.122 speed_mean=0.007 ent_coef=0.0450 act_frac=[STOP 0.25, LEFT 0.27, RIGHT 0.25, STRAIGHT 0.24]
update=  980 mean_rew=-1.8938 rollout_s=26.22 update_s=79.23 formation_loss=0.722 spacing_loss=0.607 lattice_loss=0.018 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.490 triangularity=0.322 boundary_triangularity=0.322 boundary_peak_count=1.601 boundary_corner_score=0.428 boundary_straightness=0.281 triangle_shape_score=0.344 collision_mean=0.000 action_mean=0.750 sinkhorn_entropy=1.069 speed_mean=0.007 ent_coef=0.0446 act_frac=[STOP 0.25, LEFT 0.27, RIGHT 0.25, STRAIGHT 0.24]
update=  990 mean_rew=-1.0443 rollout_s=27.37 update_s=78.83 formation_loss=0.725 spacing_loss=0.178 lattice_loss=0.013 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.487 triangularity=0.272 boundary_triangularity=0.272 boundary_peak_count=1.479 boundary_corner_score=0.377 boundary_straightness=0.242 triangle_shape_score=0.296 collision_mean=0.001 action_mean=0.754 sinkhorn_entropy=1.095 speed_mean=0.008 ent_coef=0.0443 act_frac=[STOP 0.25, LEFT 0.25, RIGHT 0.25, STRAIGHT 0.25]
update= 1000 mean_rew=-2.2780 rollout_s=32.01 update_s=78.61 formation_loss=0.742 spacing_loss=0.787 lattice_loss=0.021 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.481 triangularity=0.324 boundary_triangularity=0.324 boundary_peak_count=1.462 boundary_corner_score=0.374 boundary_straightness=0.275 triangle_shape_score=0.327 collision_mean=0.000 action_mean=0.739 sinkhorn_entropy=1.083 speed_mean=0.007 ent_coef=0.0439 act_frac=[STOP 0.26, LEFT 0.24, RIGHT 0.26, STRAIGHT 0.24]
update= 1010 mean_rew=-1.1843 rollout_s=26.86 update_s=79.13 formation_loss=0.708 spacing_loss=0.260 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.497 triangularity=0.322 boundary_triangularity=0.322 boundary_peak_count=1.604 boundary_corner_score=0.433 boundary_straightness=0.252 triangle_shape_score=0.338 collision_mean=0.000 action_mean=0.720 sinkhorn_entropy=1.055 speed_mean=0.007 ent_coef=0.0436 act_frac=[STOP 0.28, LEFT 0.23, RIGHT 0.26, STRAIGHT 0.23]
update= 1020 mean_rew=-1.6823 rollout_s=32.55 update_s=78.96 formation_loss=0.756 spacing_loss=0.480 lattice_loss=0.016 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.473 triangularity=0.255 boundary_triangularity=0.255 boundary_peak_count=1.424 boundary_corner_score=0.364 boundary_straightness=0.251 triangle_shape_score=0.286 collision_mean=0.000 action_mean=0.747 sinkhorn_entropy=1.131 speed_mean=0.007 ent_coef=0.0432 act_frac=[STOP 0.25, LEFT 0.26, RIGHT 0.23, STRAIGHT 0.26]
update= 1030 mean_rew=-1.4231 rollout_s=26.57 update_s=79.15 formation_loss=0.710 spacing_loss=0.378 lattice_loss=0.016 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.496 triangularity=0.305 boundary_triangularity=0.305 boundary_peak_count=1.758 boundary_corner_score=0.483 boundary_straightness=0.259 triangle_shape_score=0.347 collision_mean=0.000 action_mean=0.744 sinkhorn_entropy=1.051 speed_mean=0.007 ent_coef=0.0428 act_frac=[STOP 0.26, LEFT 0.25, RIGHT 0.27, STRAIGHT 0.22]
update= 1040 mean_rew=-0.9606 rollout_s=32.39 update_s=79.00 formation_loss=0.744 spacing_loss=0.125 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.479 triangularity=0.214 boundary_triangularity=0.214 boundary_peak_count=1.444 boundary_corner_score=0.380 boundary_straightness=0.228 triangle_shape_score=0.267 collision_mean=0.001 action_mean=0.754 sinkhorn_entropy=1.166 speed_mean=0.008 ent_coef=0.0425 act_frac=[STOP 0.25, LEFT 0.25, RIGHT 0.24, STRAIGHT 0.26]
update= 1050 mean_rew=-1.6842 rollout_s=26.32 update_s=78.96 formation_loss=0.690 spacing_loss=0.521 lattice_loss=0.017 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.506 triangularity=0.335 boundary_triangularity=0.335 boundary_peak_count=1.794 boundary_corner_score=0.495 boundary_straightness=0.282 triangle_shape_score=0.370 collision_mean=0.000 action_mean=0.745 sinkhorn_entropy=1.020 speed_mean=0.007 ent_coef=0.0421 act_frac=[STOP 0.26, LEFT 0.25, RIGHT 0.25, STRAIGHT 0.24]
update= 1060 mean_rew=-0.9403 rollout_s=27.14 update_s=78.68 formation_loss=0.722 spacing_loss=0.127 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.489 triangularity=0.235 boundary_triangularity=0.235 boundary_peak_count=1.500 boundary_corner_score=0.384 boundary_straightness=0.245 triangle_shape_score=0.282 collision_mean=0.001 action_mean=0.755 sinkhorn_entropy=1.119 speed_mean=0.008 ent_coef=0.0418 act_frac=[STOP 0.24, LEFT 0.26, RIGHT 0.25, STRAIGHT 0.25]
update= 1070 mean_rew=-1.9993 rollout_s=26.21 update_s=78.67 formation_loss=0.705 spacing_loss=0.669 lattice_loss=0.018 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.498 triangularity=0.317 boundary_triangularity=0.317 boundary_peak_count=1.716 boundary_corner_score=0.472 boundary_straightness=0.272 triangle_shape_score=0.352 collision_mean=0.000 action_mean=0.747 sinkhorn_entropy=1.061 speed_mean=0.007 ent_coef=0.0414 act_frac=[STOP 0.25, LEFT 0.24, RIGHT 0.26, STRAIGHT 0.24]
update= 1080 mean_rew=-1.0911 rollout_s=27.07 update_s=78.80 formation_loss=0.710 spacing_loss=0.210 lattice_loss=0.013 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.495 triangularity=0.267 boundary_triangularity=0.267 boundary_peak_count=1.620 boundary_corner_score=0.435 boundary_straightness=0.249 triangle_shape_score=0.313 collision_mean=0.001 action_mean=0.755 sinkhorn_entropy=1.071 speed_mean=0.007 ent_coef=0.0410 act_frac=[STOP 0.24, LEFT 0.25, RIGHT 0.26, STRAIGHT 0.25]
update= 1090 mean_rew=-2.0267 rollout_s=31.81 update_s=78.65 formation_loss=0.741 spacing_loss=0.662 lattice_loss=0.020 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.481 triangularity=0.298 boundary_triangularity=0.298 boundary_peak_count=1.549 boundary_corner_score=0.403 boundary_straightness=0.245 triangle_shape_score=0.316 collision_mean=0.000 action_mean=0.754 sinkhorn_entropy=1.107 speed_mean=0.007 ent_coef=0.0407 act_frac=[STOP 0.25, LEFT 0.24, RIGHT 0.26, STRAIGHT 0.25]
update= 1100 mean_rew=-1.2042 rollout_s=26.61 update_s=78.86 formation_loss=0.723 spacing_loss=0.325 lattice_loss=0.015 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.490 triangularity=0.299 boundary_triangularity=0.299 boundary_peak_count=1.691 boundary_corner_score=0.468 boundary_straightness=0.248 triangle_shape_score=0.337 collision_mean=0.000 action_mean=0.757 sinkhorn_entropy=1.061 speed_mean=0.007 ent_coef=0.0403 act_frac=[STOP 0.24, LEFT 0.25, RIGHT 0.26, STRAIGHT 0.25]
update= 1110 mean_rew=-1.2908 rollout_s=31.85 update_s=78.29 formation_loss=0.762 spacing_loss=0.363 lattice_loss=0.015 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.471 triangularity=0.246 boundary_triangularity=0.246 boundary_peak_count=1.369 boundary_corner_score=0.347 boundary_straightness=0.246 triangle_shape_score=0.276 collision_mean=0.000 action_mean=0.739 sinkhorn_entropy=1.163 speed_mean=0.007 ent_coef=0.0400 act_frac=[STOP 0.26, LEFT 0.27, RIGHT 0.24, STRAIGHT 0.23]
update= 1120 mean_rew=-1.2584 rollout_s=26.84 update_s=79.06 formation_loss=0.727 spacing_loss=0.421 lattice_loss=0.016 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.488 triangularity=0.306 boundary_triangularity=0.306 boundary_peak_count=1.665 boundary_corner_score=0.450 boundary_straightness=0.251 triangle_shape_score=0.335 collision_mean=0.000 action_mean=0.743 sinkhorn_entropy=1.061 speed_mean=0.008 ent_coef=0.0396 act_frac=[STOP 0.26, LEFT 0.26, RIGHT 0.22, STRAIGHT 0.25]
update= 1130 mean_rew=-1.1255 rollout_s=27.04 update_s=78.70 formation_loss=0.745 spacing_loss=0.083 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.478 triangularity=0.210 boundary_triangularity=0.210 boundary_peak_count=1.405 boundary_corner_score=0.356 boundary_straightness=0.240 triangle_shape_score=0.262 collision_mean=0.001 action_mean=0.731 sinkhorn_entropy=1.145 speed_mean=0.007 ent_coef=0.0392 act_frac=[STOP 0.27, LEFT 0.27, RIGHT 0.24, STRAIGHT 0.23]
update= 1140 mean_rew=-1.2821 rollout_s=26.31 update_s=79.01 formation_loss=0.700 spacing_loss=0.553 lattice_loss=0.018 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.501 triangularity=0.326 boundary_triangularity=0.326 boundary_peak_count=1.749 boundary_corner_score=0.480 boundary_straightness=0.273 triangle_shape_score=0.359 collision_mean=0.000 action_mean=0.753 sinkhorn_entropy=1.033 speed_mean=0.007 ent_coef=0.0389 act_frac=[STOP 0.25, LEFT 0.26, RIGHT 0.25, STRAIGHT 0.25]
update= 1150 mean_rew=-1.1074 rollout_s=27.34 update_s=78.82 formation_loss=0.714 spacing_loss=0.147 lattice_loss=0.013 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.493 triangularity=0.244 boundary_triangularity=0.244 boundary_peak_count=1.467 boundary_corner_score=0.381 boundary_straightness=0.247 triangle_shape_score=0.286 collision_mean=0.001 action_mean=0.730 sinkhorn_entropy=1.098 speed_mean=0.007 ent_coef=0.0385 act_frac=[STOP 0.27, LEFT 0.25, RIGHT 0.24, STRAIGHT 0.24]
update= 1160 mean_rew=-1.4324 rollout_s=26.19 update_s=78.64 formation_loss=0.748 spacing_loss=0.699 lattice_loss=0.021 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.478 triangularity=0.347 boundary_triangularity=0.347 boundary_peak_count=1.447 boundary_corner_score=0.363 boundary_straightness=0.259 triangle_shape_score=0.330 collision_mean=0.000 action_mean=0.743 sinkhorn_entropy=1.096 speed_mean=0.007 ent_coef=0.0381 act_frac=[STOP 0.26, LEFT 0.26, RIGHT 0.26, STRAIGHT 0.23]
update= 1170 mean_rew=-1.1353 rollout_s=26.79 update_s=79.12 formation_loss=0.714 spacing_loss=0.215 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.494 triangularity=0.316 boundary_triangularity=0.316 boundary_peak_count=1.614 boundary_corner_score=0.439 boundary_straightness=0.251 triangle_shape_score=0.336 collision_mean=0.000 action_mean=0.767 sinkhorn_entropy=1.083 speed_mean=0.007 ent_coef=0.0378 act_frac=[STOP 0.23, LEFT 0.29, RIGHT 0.26, STRAIGHT 0.22]
update= 1180 mean_rew=-1.3120 rollout_s=31.76 update_s=78.25 formation_loss=0.741 spacing_loss=0.476 lattice_loss=0.016 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.481 triangularity=0.298 boundary_triangularity=0.298 boundary_peak_count=1.415 boundary_corner_score=0.359 boundary_straightness=0.255 triangle_shape_score=0.306 collision_mean=0.000 action_mean=0.773 sinkhorn_entropy=1.109 speed_mean=0.008 ent_coef=0.0374 act_frac=[STOP 0.23, LEFT 0.25, RIGHT 0.26, STRAIGHT 0.26]
update= 1190 mean_rew=-1.1976 rollout_s=27.10 update_s=79.02 formation_loss=0.704 spacing_loss=0.372 lattice_loss=0.015 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.500 triangularity=0.319 boundary_triangularity=0.319 boundary_peak_count=1.679 boundary_corner_score=0.462 boundary_straightness=0.263 triangle_shape_score=0.348 collision_mean=0.000 action_mean=0.749 sinkhorn_entropy=1.052 speed_mean=0.008 ent_coef=0.0371 act_frac=[STOP 0.25, LEFT 0.21, RIGHT 0.28, STRAIGHT 0.26]
update= 1200 mean_rew=-1.2527 rollout_s=32.56 update_s=78.93 formation_loss=0.763 spacing_loss=0.281 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.470 triangularity=0.230 boundary_triangularity=0.230 boundary_peak_count=1.353 boundary_corner_score=0.336 boundary_straightness=0.231 triangle_shape_score=0.262 collision_mean=0.000 action_mean=0.759 sinkhorn_entropy=1.167 speed_mean=0.007 ent_coef=0.0367 act_frac=[STOP 0.24, LEFT 0.26, RIGHT 0.24, STRAIGHT 0.25]
update= 1210 mean_rew=-1.2870 rollout_s=26.44 update_s=78.83 formation_loss=0.711 spacing_loss=0.522 lattice_loss=0.017 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.496 triangularity=0.297 boundary_triangularity=0.297 boundary_peak_count=1.635 boundary_corner_score=0.431 boundary_straightness=0.251 triangle_shape_score=0.326 collision_mean=0.000 action_mean=0.735 sinkhorn_entropy=1.057 speed_mean=0.007 ent_coef=0.0363 act_frac=[STOP 0.27, LEFT 0.25, RIGHT 0.25, STRAIGHT 0.23]
update= 1220 mean_rew=-1.1031 rollout_s=27.07 update_s=79.15 formation_loss=0.723 spacing_loss=0.108 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.489 triangularity=0.228 boundary_triangularity=0.228 boundary_peak_count=1.468 boundary_corner_score=0.374 boundary_straightness=0.242 triangle_shape_score=0.276 collision_mean=0.001 action_mean=0.744 sinkhorn_entropy=1.123 speed_mean=0.008 ent_coef=0.0360 act_frac=[STOP 0.26, LEFT 0.23, RIGHT 0.25, STRAIGHT 0.26]
update= 1230 mean_rew=-1.3592 rollout_s=25.85 update_s=79.13 formation_loss=0.717 spacing_loss=0.658 lattice_loss=0.018 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.493 triangularity=0.336 boundary_triangularity=0.336 boundary_peak_count=1.730 boundary_corner_score=0.479 boundary_straightness=0.277 triangle_shape_score=0.364 collision_mean=0.000 action_mean=0.741 sinkhorn_entropy=1.079 speed_mean=0.007 ent_coef=0.0356 act_frac=[STOP 0.26, LEFT 0.26, RIGHT 0.23, STRAIGHT 0.25]
update= 1240 mean_rew=-1.1282 rollout_s=27.14 update_s=79.58 formation_loss=0.709 spacing_loss=0.215 lattice_loss=0.013 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.496 triangularity=0.263 boundary_triangularity=0.263 boundary_peak_count=1.731 boundary_corner_score=0.487 boundary_straightness=0.252 triangle_shape_score=0.328 collision_mean=0.001 action_mean=0.770 sinkhorn_entropy=1.063 speed_mean=0.007 ent_coef=0.0353 act_frac=[STOP 0.23, LEFT 0.27, RIGHT 0.26, STRAIGHT 0.24]
update= 1250 mean_rew=-1.5788 rollout_s=31.93 update_s=78.90 formation_loss=0.764 spacing_loss=0.938 lattice_loss=0.021 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.470 triangularity=0.300 boundary_triangularity=0.300 boundary_peak_count=1.486 boundary_corner_score=0.387 boundary_straightness=0.263 triangle_shape_score=0.317 collision_mean=0.000 action_mean=0.776 sinkhorn_entropy=1.089 speed_mean=0.007 ent_coef=0.0349 act_frac=[STOP 0.22, LEFT 0.25, RIGHT 0.28, STRAIGHT 0.25]
update= 1260 mean_rew=-1.1415 rollout_s=27.48 update_s=78.97 formation_loss=0.697 spacing_loss=0.278 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.502 triangularity=0.305 boundary_triangularity=0.305 boundary_peak_count=1.671 boundary_corner_score=0.455 boundary_straightness=0.259 triangle_shape_score=0.338 collision_mean=0.000 action_mean=0.763 sinkhorn_entropy=1.057 speed_mean=0.007 ent_coef=0.0345 act_frac=[STOP 0.24, LEFT 0.30, RIGHT 0.25, STRAIGHT 0.22]
update= 1270 mean_rew=-1.3368 rollout_s=31.82 update_s=78.90 formation_loss=0.764 spacing_loss=0.449 lattice_loss=0.016 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.470 triangularity=0.258 boundary_triangularity=0.258 boundary_peak_count=1.393 boundary_corner_score=0.354 boundary_straightness=0.236 triangle_shape_score=0.281 collision_mean=0.000 action_mean=0.754 sinkhorn_entropy=1.159 speed_mean=0.007 ent_coef=0.0342 act_frac=[STOP 0.25, LEFT 0.26, RIGHT 0.25, STRAIGHT 0.24]
update= 1280 mean_rew=-1.2156 rollout_s=27.05 update_s=79.50 formation_loss=0.719 spacing_loss=0.360 lattice_loss=0.016 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.491 triangularity=0.335 boundary_triangularity=0.335 boundary_peak_count=1.617 boundary_corner_score=0.430 boundary_straightness=0.254 triangle_shape_score=0.343 collision_mean=0.000 action_mean=0.746 sinkhorn_entropy=1.052 speed_mean=0.007 ent_coef=0.0338 act_frac=[STOP 0.25, LEFT 0.25, RIGHT 0.26, STRAIGHT 0.24]
update= 1290 mean_rew=-1.1681 rollout_s=32.51 update_s=78.82 formation_loss=0.762 spacing_loss=0.115 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.470 triangularity=0.218 boundary_triangularity=0.218 boundary_peak_count=1.312 boundary_corner_score=0.326 boundary_straightness=0.237 triangle_shape_score=0.255 collision_mean=0.001 action_mean=0.747 sinkhorn_entropy=1.174 speed_mean=0.007 ent_coef=0.0335 act_frac=[STOP 0.25, LEFT 0.24, RIGHT 0.25, STRAIGHT 0.25]
update= 1300 mean_rew=-1.2933 rollout_s=26.68 update_s=79.21 formation_loss=0.720 spacing_loss=0.515 lattice_loss=0.018 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.492 triangularity=0.341 boundary_triangularity=0.341 boundary_peak_count=1.689 boundary_corner_score=0.456 boundary_straightness=0.252 triangle_shape_score=0.353 collision_mean=0.000 action_mean=0.737 sinkhorn_entropy=1.057 speed_mean=0.007 ent_coef=0.0331 act_frac=[STOP 0.26, LEFT 0.26, RIGHT 0.25, STRAIGHT 0.24]
update= 1310 mean_rew=-1.1147 rollout_s=27.38 update_s=79.36 formation_loss=0.725 spacing_loss=0.125 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.488 triangularity=0.243 boundary_triangularity=0.243 boundary_peak_count=1.457 boundary_corner_score=0.369 boundary_straightness=0.235 triangle_shape_score=0.279 collision_mean=0.001 action_mean=0.734 sinkhorn_entropy=1.110 speed_mean=0.007 ent_coef=0.0327 act_frac=[STOP 0.27, LEFT 0.23, RIGHT 0.25, STRAIGHT 0.25]
update= 1320 mean_rew=-1.3943 rollout_s=26.46 update_s=79.41 formation_loss=0.743 spacing_loss=0.644 lattice_loss=0.020 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.480 triangularity=0.340 boundary_triangularity=0.340 boundary_peak_count=1.600 boundary_corner_score=0.425 boundary_straightness=0.284 triangle_shape_score=0.351 collision_mean=0.000 action_mean=0.746 sinkhorn_entropy=1.091 speed_mean=0.007 ent_coef=0.0324 act_frac=[STOP 0.25, LEFT 0.25, RIGHT 0.25, STRAIGHT 0.25]
update= 1330 mean_rew=-1.1313 rollout_s=27.29 update_s=78.83 formation_loss=0.707 spacing_loss=0.223 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.497 triangularity=0.292 boundary_triangularity=0.292 boundary_peak_count=1.563 boundary_corner_score=0.414 boundary_straightness=0.249 triangle_shape_score=0.318 collision_mean=0.001 action_mean=0.729 sinkhorn_entropy=1.071 speed_mean=0.008 ent_coef=0.0320 act_frac=[STOP 0.27, LEFT 0.21, RIGHT 0.25, STRAIGHT 0.27]
update= 1340 mean_rew=-1.3857 rollout_s=32.00 update_s=78.58 formation_loss=0.729 spacing_loss=0.664 lattice_loss=0.019 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.486 triangularity=0.327 boundary_triangularity=0.327 boundary_peak_count=1.529 boundary_corner_score=0.403 boundary_straightness=0.267 triangle_shape_score=0.335 collision_mean=0.000 action_mean=0.749 sinkhorn_entropy=1.111 speed_mean=0.007 ent_coef=0.0316 act_frac=[STOP 0.25, LEFT 0.26, RIGHT 0.26, STRAIGHT 0.23]
update= 1350 mean_rew=-1.1661 rollout_s=26.63 update_s=79.33 formation_loss=0.708 spacing_loss=0.293 lattice_loss=0.015 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.497 triangularity=0.312 boundary_triangularity=0.312 boundary_peak_count=1.609 boundary_corner_score=0.440 boundary_straightness=0.247 triangle_shape_score=0.334 collision_mean=0.000 action_mean=0.734 sinkhorn_entropy=1.063 speed_mean=0.007 ent_coef=0.0313 act_frac=[STOP 0.27, LEFT 0.28, RIGHT 0.25, STRAIGHT 0.20]
